      167               25           Induction         J15            10          2          22         5        8          72         3      0           840                 348         
      168               24           Induction         J15            11          2          25         5        7          71         3      0           839                 347         
      169               23           Induction         J15            12          2          28         5        6          70         3      0           838                 346         
      170               22           Induction         J15            13          2          31         5        5          69         3      0           837                 345         
      171               21           Induction         J15            14          2          34         5        4          68         3      0           836                 344         
      172               20           Induction         J15            15          2          37         5        3          67         3      0           835                 343         
      173               19           Induction         J15            16          2          40         5        2          66         3      0           834                 342         
      174               18           Induction         J15            17          2          43         5        1          65         3      0           833                 341         
      175               17           Induction         J15            18          2          46         5        0          64         3      0           832                 340         
      176               16           Induction         J21             3          2          49         6       15          95         3      0           863                 35F         
      177               15           Induction         J21             4          2          52         6       14          94         3      0           862                 35E         
      178               14           Induction         J21             5          2          55         6       13          93         3      0           861                 35D         
      179               13           Induction         J21             6          2          58         6       12          92         3      0           860                 35C         
      180               12           Induction         J21             7          2          61         6       11          91         3      0           859                 35B         
      181               11           Induction         J21             8          2          64         6       10          90         3      0           858                 35A         
      182               10           Induction         J21             9          2          67         6        9          89         3      0           857                 359         
      183                9           Induction         J21            10          2          70         6        8          88         3      0           856                 358         
      184                8           Induction         J21            11          2          73         6        7          87         3      0           855                 357         
      185                7           Induction         J21            12          2          76         6        6          86         3      0           854                 356         
      186                6           Induction         J21            13          2          79         6        5          85         3      0           853                 355         
      187                5           Induction         J21            14          2          82         6        4          84         3      0           852                 354         
      188                4           Induction         J21            15          2          85         6        3          83         3      0           851                 353         
      189                3           Induction         J21            16          2          88         6        2          82         3      0           850                 352         
      190                2           Induction         J21            17          2          91         6        1          81         3      0           849                 351         
      191                1           Induction         J21            18          2          94         6        0          80         3      0           848                 350         
      192               193          Induction          J8             3          1          51         4        0          48         4      1          1072                 430         
      193               194          Induction          J8             4          1          54         4        1          49         4      1          1073                 431         
      194               195          Induction          J8             5          1          57         4        2          50         4      1          1074                 432         
      195               196          Induction          J8             6          1          60         4        3          51         4      1          1075                 433         
      196               197          Induction          J8             7          1          63         4        4          52         4      1          1076                 434         
      197               198          Induction          J8             8          1          66         4        5          53         4      1          1077                 435         
      198               199          Induction          J8             9          1          69         4        6          54         4      1          1078                 436         
      199               200          Induction          J8            10          1          72         4        7          55         4      1          1079                 437         
      200               201          Induction          J8            11          1          75         4        8          56         4      1          1080                 438         
      201               202          Induction          J8            12          1          78         4        9          57         4      1          1081                 439         
      202               203          Induction          J8            13          1          81         4       10          58         4      1          1082                 43A         
      203               204          Induction          J8            14          1          84         4       11          59         4      1          1083                 43B         
      204               205          Induction          J8            15          1          87         4       12          60         4      1          1084                 43C         
      205               206          Induction          J8            16          1          90         4       13          61         4      1          1085                 43D         
      206               207          Induction          J8            17          1          93         4       14          62         4      1          1086                 43E         
      207               208          Induction          J8            18          1          96         4       15          63         4      1          1087                 43F         
      208               209          Induction         J14             3          2           3         3        0          32         4      1          1056                 420         
      209               210          Induction         J14             4          2           6         3        1          33         4      1          1057                 421         
      210               211          Induction         J14             5          2           9         3        2          34         4      1          1058                 422         
      211               212          Induction         J14             6          2          12         3        3          35         4      1          1059                 423         
      212               213          Induction         J14             7          2          15         3        4          36         4      1          1060                 424         
      213               214          Induction         J14             8          2          18         3        5          37         4      1          1061                 425         
      214               215          Induction         J14             9          2          21         3        6          38         4      1          1062                 426         
      215               216          Induction         J14            10          2          24         3        7          39         4      1          1063                 427         
      216               217          Induction         J14            11          2          27         3        8          40         4      1          1064                 428         
      217               218          Induction         J14            12          2          30         3        9          41         4      1          1065                 429         
      218               219          Induction         J14            13          2          33         3       10          42         4      1          1066                 42A         
      219               220          Induction         J14            14          2          36         3       11          43         4      1          1067                 42B         
      220               221          Induction         J14            15          2          39         3       12          44         4      1          1068                 42C         
      221               222          Induction         J14            16          2          42         3       13          45         4      1          1069                 42D         
      222               223          Induction         J14            17          2          45         3       14          46         4      1          1070                 42E         
      223               224          Induction         J14            18          2          48         3       15          47         4      1          1071                 42F         
      224               225          Induction         J20             3          2          51         7        0          96         4      1          1120                 460         
      225               226          Induction         J20             4          2          54         7        1          97         4      1          1121                 461         
      226               227          Induction         J20             5          2          57         7        2          98         4      1          1122                 462         
      227               228          Induction         J20             6          2          60         7        3          99         4      1          1123                 463         
      228               229          Induction         J20             7          2          63         7        4          100        4      1          1124                 464         
      229               230          Induction         J20             8          2          66         7        5          101        4      1          1125                 465         
      230               231          Induction         J20             9          2          69         7        6          102        4      1          1126                 466         
      231               232          Induction         J20            10          2          72         7        7          103        4      1          1127                 467         
      232               233          Induction         J20            11          2          75         7        8          104        4      1          1128                 468         
      233               234          Induction         J20            12          2          78         7        9          105        4      1          1129                 469         
      234               235          Induction         J20            13          2          81         7       10          106        4      1          1130                 46A         
      235               236          Induction         J20            14          2          84         7       11          107        4      1          1131                 46B         
      236               237          Induction         J20            15          2          87         7       12          108        4      1          1132                 46C         
      237               238          Induction         J20            16          2          90         7       13          109        4      1          1133                 46D         
      238               239          Induction         J20            17          2          93         7       14          110        4      1          1134                 46E         
      239               240          Induction         J20            18          2          96         7       15          111        4      1          1135                 46F         
Channels with ad                                                                                                                                                     
       NA               NA             100pF            J5             3          1          49         1        0           0         0      0            0                   0          
       NA               NA             100pF            J3             4          1          52         1        1           1         0      0            1                   1          
       NA               NA             100pF            J3            17          1          91         1       14          14         0      0           14                   E          
       NA               NA             100pF            J5            18          1          94         1       15          15         0      0           15                   F          
       NA               NA             150pF           J11             7          1           1         2        0          16         0      0           16                  10          
       NA               NA             150pF            J9             8          1           4         2        1          17         0      0           17                  11          
       NA               NA             150pF            J9             9          1          43         2       14          30         0      0           30                  1E          
       NA               NA             150pF           J11            10          1          46         2       15          31         0      0           31                  1F          
       NA               NA              open           J17            11          1           1         5        0          64         0      0           64                  40          
       NA               NA              50pF           J15            12          1           4         5        1          65         0      0           65                  41          
       NA               NA              50pF           J15            13          1          43         5       14          78         0      0           78                  4E          
       NA               NA              50pF           J17            14          1          46         5       15          79         0      0           79                  4F          
       NA               NA              27pF           J23            15          1          49         6        0          80         0      0           80                  50          
       NA               NA              27pF           J21            16          1          52         6        1          81         0      0           81                  51          
       NA               NA              27pF           J21            17          1          91         6       14          94         0      0           94                  5E          
       NA               NA              27pF           J23            18          1          94         6       15          95         0      0           95                  5F          
